Departamento,Código da Disciplina,Descrição da Disciplina,Nível de Ensino,Curso(s),Carga Horária,Teórica/Prática,Cód. Pré-Requisitos,Cód. Co-Requisitos,Data da Apuração
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.508,TÓPICOS ESPECIAIS: GEOLOGIA ESTRUTURAL APLICADA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.601,CARTOGRAFIA APLICADA À MINERAÇÃO,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.602,HIDRAÚLICA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.603,TOPOGRAFIA GERAL,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.606,MECÂNICA DAS ROCHAS,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.608,CONCENTRAÇÃO,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.611,GEOLOGIA DO BRASIL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.701,GEOLOGIA ECONÔMICA,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.702,SEPARAÇÃO SÓLIDO - LÍQUIDO,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.703,TOPOGRAFIA DE MINA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.705,LAVRA DE MINA A CÉU ABERTO,GRADUAÇÃO,ENGENHARIA DE MINAS,90,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.803,"NOÇÕES DE METALURGIA, HIDROMETALURGIA E ELETROMETALURGIA",GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.804,PESQUISA DE DEPÓSITOS MINERAIS,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.805,PERFURAÇÃO E DESMONTE DE ROCHAS,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.806,GEOLOGIA ESTRUTURAL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.807,INTRODUÇÃO À ENGENHARIA DE SEGURANÇA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.808,MINERAÇÃO E AMBIENTE,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.811,HIDROGEOLOGIA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.901,GEOESTATÍSTICA,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.903,LAVRA DE MINA SUBTERRÂNEA,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.904,GEOLOGIA E POLÍTICA DOS RECURSOS MINERAIS,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.906,TRABALHO DE CONCLUSÃO DE CURSO I,GRADUAÇÃO,ENGENHARIA DE MINAS,15,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.908,LEGISLAÇÃO MINERÁRIA E AMBIENTAL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,4ENGM.909,PRÁTICA EXPERIMENTAL DE TRATAMENTO DE MINÉRIOS,GRADUAÇÃO,ENGENHARIA DE MINAS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,G04DTEC0.01,DESENHO TÉCNICO,GRADUAÇÃO,ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,G04ESTT0.01,ESTÁTICA,GRADUAÇÃO,ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,G04MFLU0.01,MECÂNICA DOS FLUIDOS,GRADUAÇÃO,ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,G04PTEC1.01,PROJETO TÉCNICO I,GRADUAÇÃO,ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,G04RMAT0.01,RESISTÊNCIA DOS MATERIAIS,GRADUAÇÃO,ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,GT04EMI002.1,TÓPICOS ESPECIAIS EM ENGENHARIA DE MINAS: ACÚSTICA AMBIENTAL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,GT04GEO002.1,TÓPICOS ESPECIAIS EM GEOLOGIA: GEOQUÍMICA AMBIENTAL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,GT04GEO003.1,TÓPICOS ESPECIAIS EM GEOLOGIA: ROCHAS ORNAMENTAIS,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE MINAS E CONSTRUÇÃO CIVIL - AX,GT04GEO004.1,TÓPICOS ESPECIAIS EM GEOLOGIA: MINERAÇÃO E SOCIEDADE NO BRASIL,GRADUAÇÃO,ENGENHARIA DE MINAS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2AMB.005,QUÍMICA AMBIENTAL I,GRADUAÇÃO,"ENGENHARIA AMBIENTAL E SANITÁRIA , ENGENHARIA AMBIENTAL E SANITÁRIA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2AMB.006,QUÍMICA AMBIENTAL II,GRADUAÇÃO,"ENGENHARIA AMBIENTAL E SANITÁRIA , ENGENHARIA AMBIENTAL E SANITÁRIA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2AMB.011,QUÍMICA AMBIENTAL III,GRADUAÇÃO,"ENGENHARIA AMBIENTAL E SANITÁRIA , ENGENHARIA AMBIENTAL E SANITÁRIA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2EM.027,CORROSÃO E TRATAMENTO DE SUPERFÍCIES,GRADUAÇÃO,"ENGENHARIA MECÂNICA , ENGENHARIA MECÂNICA , ENGENHARIA MECÂNICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.002,QUÍMICA INORGÂNICA BÁSICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.003,LABORATÓRIO DE QUÍMICA INORGÂNICA BÁSICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.004,TERMODINÂMICA QUÍMICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.005,LABORATÓRIO DE TERMODINÂMICA QUÍMICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.006,QUÍMICA ORGÂNICA FUNDAMENTAL,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.008,QUÍMICA,GRADUAÇÃO,"ENGENHARIA MECÂNICA , ENGENHARIA ELÉTRICA , ENGENHARIA ELÉTRICA , ENGENHARIA DE COMPUTAÇÃO , ENGENHARIA MECÂNICA , ENGENHARIA MECÂNICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.009,LABORATÓRIO DE QUÍMICA,GRADUAÇÃO,"ENGENHARIA MECÂNICA , ENGENHARIA ELÉTRICA , ENGENHARIA ELÉTRICA , ENGENHARIA DE COMPUTAÇÃO , ENGENHARIA MECÂNICA , ENGENHARIA MECÂNICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.010,LABORATÓRIO DE QUÍMICA APLICADA,GRADUAÇÃO,"ENGENHARIA DE PRODUÇÃO CIVIL , ENGENHARIA DE PRODUÇÃO CIVIL , ENGENHARIA DE PRODUÇÃO CIVIL",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.012,QUÍMICA AMBIENTAL,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.014,"EQUILÍBRIO, CINÉTICA QUÍMICA E FENÔMENOS",GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.015,"LABORATÓRIO DE EQUILÍBRIO, CINÉTICA QUÍMICA E FENÔMENOS",GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.016,QUÍMICA ORGÂNICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.017,LABORATÓRIO DE QUÍMICA ORGÂNICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.019,REAÇÕES ORGÂNICAS E SEUS MECANISMOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.020,LABORATÓRIO DE SÍNTESES ORGÂNICAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.021,QUÍMICA DOS ELEMENTOS METÁLICOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.022,LABORATÓRIO DE QUÍMICA DOS ELEMENTOS METÁLICOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.026,QUÍMICA APLICADA,GRADUAÇÃO,"ENGENHARIA DE PRODUÇÃO CIVIL , ENGENHARIA DE PRODUÇÃO CIVIL , ENGENHARIA DE PRODUÇÃO CIVIL",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.028,CORROSÃO E TRATAMENTO DE SUPERFÍCIES METÁLICAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.029,INTRODUÇÃO AOS PROCESSOS QUÍMICOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.030,QUÍMICA E BIOQUÍMICA DOS ALIMENTOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.031,TECNOLOGIA DAS ANÁLISES MICROBIOLÓGICAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.032,LABORATÓRIO DE ANÁLISES MICROBIOLÓGICAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.033,QUÍMICA ANALÍTICA QUANTITATIVA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.034,LABORATÓRIO DE ANÁLISE QUÍMICA  QUANTITATIVA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.043,PROCESSOS QUÍMICOS TECNOLÓGICOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.044,LABORATÓRIO DE PROCESSOS TECNOLÓGICOS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.045,TECNOLOGIA DE ALIMENTOS E BEBIDAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.046,LABORATÓRIO DE ANÁLISES DE ALIMENTOS E BEBIDAS,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.052,TECNOLOGIA EM QUÍMICA AMBIENTAL,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.054,PROJETOS DE QUÍMICA TECNOLÓGICA I,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.056,CONTROLE E LEGISLAÇÃO AMBIENTAL,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.065,PROJETOS DE QUÍMICA TECNOLÓGICA II,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.074,QUÍMICA BÁSICA,GRADUAÇÃO,ENGENHARIA DE MATERIAIS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.075,LABORATÓRIO DE QUÍMICA BÁSICA,GRADUAÇÃO,ENGENHARIA DE MATERIAIS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.076,QUÍMICA INORGÂNICA,GRADUAÇÃO,ENGENHARIA DE MATERIAIS,60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.077,QUÍMICA ANALÍTICA EXPERIMENTAL I,GRADUAÇÃO,ENGENHARIA DE MATERIAIS,30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.078,TERMODINÂMICA QUÍMICA,GRADUAÇÃO,ENGENHARIA DE MATERIAIS,90,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.079,CONTEXTO SOCIAL E PROFISSIONAL DA QUÍMICA TECNOLÓGICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",30,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.080,QUÍMICA ANALÍTICA FUNDAMENTAL,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.081,LABORATÓRIO DE ANÁLISE QUÍMICA QUALITATIVA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.083,QUÍMICA ANALÍTICA INSTRUMENTAL I,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.084,LABORATÓRIO DE ANÁLISE QUÍMICA INSTRUMENTAL I,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.085,QUÍMICA BIO-ORGÂNICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.088,QUÍMICA QUÂNTICA,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.090,OPERAÇÕES UNITÁRIAS A,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.091,OPERAÇÕES UNITÁRIAS B,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",45,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
DEPARTAMENTO DE QUÍMICA - NS,2QUI.092,QUÍMICA ANALÍTICA INSTRUMENTAL II,GRADUAÇÃO,"QUÍMICA TECNOLÓGICA , QUÍMICA TECNOLÓGICA",60,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,VERIFICAR PPC DO CURSO,08/09/22
